======================================================================
Experiment Log: CCAP-Net on SEED
Start Time: 2026-01-14 20:05:33
======================================================================


======================================================================
SEED Session 1 Training Start
======================================================================
Training subject 1/15, Session 1, Dataset SEED
[2026-01-14 21:45:30] Epoch  490/1200 | Loss: 1.7337 (PIL: 0.0814, Trans: 1.6523) | Src Acc: 100.00% | Tgt Acc: 76.61%
[2026-01-14 21:45:45] Epoch  500/1200 | Loss: 1.8089 (PIL: 0.1348, Trans: 1.6742) | Src Acc: 99.84% | Tgt Acc: 77.93%
[2026-01-14 21:45:59] Epoch  510/1200 | Loss: 1.8352 (PIL: 0.1401, Trans: 1.6951) | Src Acc: 100.00% | Tgt Acc: 79.11%
[2026-01-14 21:46:14] Epoch  520/1200 | Loss: 1.6571 (PIL: 0.0320, Trans: 1.6251) | Src Acc: 100.00% | Tgt Acc: 73.63%
[2026-01-14 21:46:28] Epoch  530/1200 | Loss: 1.6983 (PIL: 0.0476, Trans: 1.6507) | Src Acc: 100.00% | Tgt Acc: 75.66%
[2026-01-14 21:46:43] Epoch  540/1200 | Loss: 1.7781 (PIL: 0.0903, Trans: 1.6878) | Src Acc: 100.00% | Tgt Acc: 78.02%
[2026-01-14 21:46:57] Epoch  550/1200 | Loss: 1.8690 (PIL: 0.1364, Trans: 1.7327) | Src Acc: 100.00% | Tgt Acc: 76.93%
[2026-01-14 21:47:11] Epoch  560/1200 | Loss: 1.7924 (PIL: 0.0865, Trans: 1.7059) | Src Acc: 100.00% | Tgt Acc: 72.01%
[2026-01-14 21:47:26] Epoch  570/1200 | Loss: 1.7238 (PIL: 0.0403, Trans: 1.6834) | Src Acc: 100.00% | Tgt Acc: 69.71%
[2026-01-14 21:47:40] Epoch  580/1200 | Loss: 1.7250 (PIL: 0.0480, Trans: 1.6770) | Src Acc: 100.00% | Tgt Acc: 70.95%
[2026-01-14 21:47:55] Epoch  590/1200 | Loss: 1.7268 (PIL: 0.0923, Trans: 1.6346) | Src Acc: 99.95% | Tgt Acc: 77.17%
[2026-01-14 21:48:10] Epoch  600/1200 | Loss: 1.6904 (PIL: 0.0721, Trans: 1.6183) | Src Acc: 100.00% | Tgt Acc: 69.92%
[2026-01-14 21:48:24] Epoch  610/1200 | Loss: 1.7231 (PIL: 0.0767, Trans: 1.6464) | Src Acc: 100.00% | Tgt Acc: 76.10%
[2026-01-14 21:48:37] Epoch  620/1200 | Loss: 1.7016 (PIL: 0.0628, Trans: 1.6387) | Src Acc: 99.45% | Tgt Acc: 73.87%
[2026-01-14 21:48:51] Epoch  630/1200 | Loss: 1.6592 (PIL: 0.0229, Trans: 1.6364) | Src Acc: 99.94% | Tgt Acc: 69.33%
[2026-01-14 21:49:06] Epoch  640/1200 | Loss: 1.6651 (PIL: 0.0370, Trans: 1.6280) | Src Acc: 99.90% | Tgt Acc: 73.45%
[2026-01-14 21:49:20] Epoch  650/1200 | Loss: 1.6746 (PIL: 0.0360, Trans: 1.6386) | Src Acc: 100.00% | Tgt Acc: 66.71%
[2026-01-14 21:49:34] Epoch  660/1200 | Loss: 1.6469 (PIL: 0.0225, Trans: 1.6244) | Src Acc: 99.98% | Tgt Acc: 61.90%
[2026-01-14 21:49:48] Epoch  670/1200 | Loss: 1.6585 (PIL: 0.0304, Trans: 1.6281) | Src Acc: 99.72% | Tgt Acc: 65.26%
[2026-01-14 21:50:03] Epoch  680/1200 | Loss: 1.6789 (PIL: 0.0248, Trans: 1.6541) | Src Acc: 99.56% | Tgt Acc: 70.01%
[2026-01-14 21:50:18] Epoch  690/1200 | Loss: 1.7055 (PIL: 0.0609, Trans: 1.6446) | Src Acc: 99.98% | Tgt Acc: 77.49%
[2026-01-14 21:50:33] Epoch  700/1200 | Loss: 1.6804 (PIL: 0.0348, Trans: 1.6456) | Src Acc: 100.00% | Tgt Acc: 77.02%
[2026-01-14 21:50:47] Epoch  710/1200 | Loss: 1.7305 (PIL: 0.0613, Trans: 1.6691) | Src Acc: 99.96% | Tgt Acc: 70.01%
[2026-01-14 21:51:02] Epoch  720/1200 | Loss: 1.6920 (PIL: 0.0321, Trans: 1.6598) | Src Acc: 99.92% | Tgt Acc: 72.89%
[2026-01-14 21:51:16] Epoch  730/1200 | Loss: 1.7116 (PIL: 0.0383, Trans: 1.6733) | Src Acc: 99.97% | Tgt Acc: 79.73%
[2026-01-14 21:51:31] Epoch  740/1200 | Loss: 1.6958 (PIL: 0.0452, Trans: 1.6506) | Src Acc: 99.82% | Tgt Acc: 75.72%
[2026-01-14 21:51:45] Epoch  750/1200 | Loss: 1.7268 (PIL: 0.0544, Trans: 1.6725) | Src Acc: 99.92% | Tgt Acc: 70.24%
[2026-01-14 21:52:01] Epoch  760/1200 | Loss: 1.6826 (PIL: 0.0389, Trans: 1.6437) | Src Acc: 99.01% | Tgt Acc: 71.86%
[2026-01-14 21:52:16] Epoch  770/1200 | Loss: 1.7338 (PIL: 0.0453, Trans: 1.6885) | Src Acc: 99.78% | Tgt Acc: 76.55%
[2026-01-14 21:52:31] Epoch  780/1200 | Loss: 1.7356 (PIL: 0.0603, Trans: 1.6753) | Src Acc: 99.93% | Tgt Acc: 77.70%
[2026-01-14 21:52:45] Epoch  790/1200 | Loss: 1.7198 (PIL: 0.0176, Trans: 1.7022) | Src Acc: 98.58% | Tgt Acc: 82.23%
[2026-01-14 21:53:00] Epoch  800/1200 | Loss: 1.6811 (PIL: 0.0226, Trans: 1.6586) | Src Acc: 99.97% | Tgt Acc: 82.17%
[2026-01-14 21:53:15] Epoch  810/1200 | Loss: 1.6604 (PIL: 0.0231, Trans: 1.6373) | Src Acc: 100.00% | Tgt Acc: 78.93%
[2026-01-14 21:53:29] Epoch  820/1200 | Loss: 1.7668 (PIL: 0.0714, Trans: 1.6954) | Src Acc: 100.00% | Tgt Acc: 70.24%
[2026-01-14 21:53:42] Epoch  830/1200 | Loss: 1.7083 (PIL: 0.0407, Trans: 1.6676) | Src Acc: 100.00% | Tgt Acc: 75.93%
[2026-01-14 21:53:56] Epoch  840/1200 | Loss: 1.6379 (PIL: 0.0140, Trans: 1.6238) | Src Acc: 100.00% | Tgt Acc: 71.66%
[2026-01-14 21:54:10] Epoch  850/1200 | Loss: 1.6407 (PIL: 0.0094, Trans: 1.6314) | Src Acc: 100.00% | Tgt Acc: 69.53%
[2026-01-14 21:54:23] Epoch  860/1200 | Loss: 1.6684 (PIL: 0.0106, Trans: 1.6578) | Src Acc: 100.00% | Tgt Acc: 74.60%
[2026-01-14 21:54:37] Epoch  870/1200 | Loss: 1.6459 (PIL: 0.0136, Trans: 1.6323) | Src Acc: 99.96% | Tgt Acc: 67.03%
[2026-01-14 21:54:51] Epoch  880/1200 | Loss: 1.6782 (PIL: 0.0268, Trans: 1.6514) | Src Acc: 99.89% | Tgt Acc: 70.95%
[2026-01-14 21:55:05] Epoch  890/1200 | Loss: 1.6731 (PIL: 0.0133, Trans: 1.6598) | Src Acc: 99.99% | Tgt Acc: 70.89%
[2026-01-14 21:55:19] Epoch  900/1200 | Loss: 1.6643 (PIL: 0.0391, Trans: 1.6252) | Src Acc: 99.98% | Tgt Acc: 72.25%
[2026-01-14 21:55:34] Epoch  910/1200 | Loss: 1.7611 (PIL: 0.0730, Trans: 1.6881) | Src Acc: 100.00% | Tgt Acc: 77.61%
[2026-01-14 21:55:48] Epoch  920/1200 | Loss: 1.7031 (PIL: 0.0280, Trans: 1.6750) | Src Acc: 99.98% | Tgt Acc: 66.65%
[2026-01-14 21:56:05] Epoch  930/1200 | Loss: 1.6456 (PIL: 0.0117, Trans: 1.6339) | Src Acc: 99.95% | Tgt Acc: 65.20%
[2026-01-14 21:56:20] Epoch  940/1200 | Loss: 1.7114 (PIL: 0.0382, Trans: 1.6732) | Src Acc: 100.00% | Tgt Acc: 71.04%
[2026-01-14 21:56:37] Epoch  950/1200 | Loss: 1.6861 (PIL: 0.0208, Trans: 1.6653) | Src Acc: 99.99% | Tgt Acc: 67.91%
[2026-01-14 21:56:51] Epoch  960/1200 | Loss: 1.6770 (PIL: 0.0136, Trans: 1.6635) | Src Acc: 100.00% | Tgt Acc: 69.33%
[2026-01-14 21:57:06] Epoch  970/1200 | Loss: 1.6740 (PIL: 0.0126, Trans: 1.6613) | Src Acc: 100.00% | Tgt Acc: 67.00%
[2026-01-14 21:57:22] Epoch  980/1200 | Loss: 1.7196 (PIL: 0.0295, Trans: 1.6900) | Src Acc: 99.91% | Tgt Acc: 60.34%
[2026-01-14 21:57:38] Epoch  990/1200 | Loss: 1.6810 (PIL: 0.0246, Trans: 1.6564) | Src Acc: 99.80% | Tgt Acc: 60.22%
[2026-01-14 21:57:55] Epoch 1000/1200 | Loss: 1.6968 (PIL: 0.0297, Trans: 1.6670) | Src Acc: 99.78% | Tgt Acc: 64.94%
[2026-01-14 21:58:12] Epoch 1010/1200 | Loss: 1.6925 (PIL: 0.0341, Trans: 1.6584) | Src Acc: 100.00% | Tgt Acc: 70.12%
[2026-01-14 21:58:27] Epoch 1020/1200 | Loss: 1.7591 (PIL: 0.0602, Trans: 1.6990) | Src Acc: 99.96% | Tgt Acc: 72.39%
[2026-01-14 21:58:42] Epoch 1030/1200 | Loss: 1.6906 (PIL: 0.0238, Trans: 1.6669) | Src Acc: 100.00% | Tgt Acc: 75.13%
[2026-01-14 21:58:57] Epoch 1040/1200 | Loss: 1.6919 (PIL: 0.0454, Trans: 1.6465) | Src Acc: 99.88% | Tgt Acc: 69.06%
[2026-01-14 21:59:10] Epoch 1050/1200 | Loss: 1.7326 (PIL: 0.0481, Trans: 1.6845) | Src Acc: 99.93% | Tgt Acc: 75.19%
[2026-01-14 21:59:24] Epoch 1060/1200 | Loss: 1.7563 (PIL: 0.0645, Trans: 1.6918) | Src Acc: 100.00% | Tgt Acc: 68.44%
[2026-01-14 21:59:37] Epoch 1070/1200 | Loss: 1.7690 (PIL: 0.0647, Trans: 1.7043) | Src Acc: 100.00% | Tgt Acc: 68.80%
[2026-01-14 21:59:51] Epoch 1080/1200 | Loss: 1.7737 (PIL: 0.0719, Trans: 1.7018) | Src Acc: 99.95% | Tgt Acc: 70.15%
[2026-01-14 22:00:05] Epoch 1090/1200 | Loss: 1.8111 (PIL: 0.0971, Trans: 1.7140) | Src Acc: 100.00% | Tgt Acc: 72.39%
[2026-01-14 22:00:18] Epoch 1100/1200 | Loss: 1.7786 (PIL: 0.0815, Trans: 1.6971) | Src Acc: 99.89% | Tgt Acc: 78.05%
[2026-01-14 22:00:32] Epoch 1110/1200 | Loss: 1.7470 (PIL: 0.0365, Trans: 1.7105) | Src Acc: 99.99% | Tgt Acc: 73.57%
[2026-01-14 22:00:46] Epoch 1120/1200 | Loss: 1.7299 (PIL: 0.0348, Trans: 1.6951) | Src Acc: 99.89% | Tgt Acc: 77.02%
[2026-01-14 22:00:59] Epoch 1130/1200 | Loss: 1.7093 (PIL: 0.0372, Trans: 1.6721) | Src Acc: 100.00% | Tgt Acc: 73.60%
[2026-01-14 22:01:12] Epoch 1140/1200 | Loss: 1.7050 (PIL: 0.0372, Trans: 1.6677) | Src Acc: 100.00% | Tgt Acc: 76.93%
[2026-01-14 22:01:25] Epoch 1150/1200 | Loss: 1.8369 (PIL: 0.1086, Trans: 1.7282) | Src Acc: 99.92% | Tgt Acc: 73.10%
[2026-01-14 22:01:39] Epoch 1160/1200 | Loss: 1.7730 (PIL: 0.0639, Trans: 1.7091) | Src Acc: 99.75% | Tgt Acc: 69.12%
[2026-01-14 22:01:53] Epoch 1170/1200 | Loss: 1.7460 (PIL: 0.0535, Trans: 1.6925) | Src Acc: 100.00% | Tgt Acc: 69.68%
[2026-01-14 22:02:07] Epoch 1180/1200 | Loss: 1.7429 (PIL: 0.0478, Trans: 1.6951) | Src Acc: 100.00% | Tgt Acc: 71.36%
[2026-01-14 22:02:22] Epoch 1190/1200 | Loss: 1.7423 (PIL: 0.0569, Trans: 1.6854) | Src Acc: 100.00% | Tgt Acc: 73.75%
[2026-01-14 22:02:36] Epoch 1200/1200 | Loss: 1.7378 (PIL: 0.0511, Trans: 1.6867) | Src Acc: 99.98% | Tgt Acc: 72.27%
Training subject 5/15, Session 1, Dataset SEED
[2026-01-14 22:02:51] Epoch   10/1200 | Loss: 0.9825 (PIL: 0.0420, Trans: 0.9405) | Src Acc: 99.83% | Tgt Acc: 85.33%
[2026-01-14 22:03:06] Epoch   20/1200 | Loss: 0.8950 (PIL: 0.0140, Trans: 0.8810) | Src Acc: 99.40% | Tgt Acc: 87.48%
[2026-01-14 22:03:20] Epoch   30/1200 | Loss: 0.9534 (PIL: 0.0335, Trans: 0.9199) | Src Acc: 99.99% | Tgt Acc: 83.91%
[2026-01-14 22:03:34] Epoch   40/1200 | Loss: 0.9302 (PIL: 0.0157, Trans: 0.9145) | Src Acc: 100.00% | Tgt Acc: 86.33%
[2026-01-14 22:03:48] Epoch   50/1200 | Loss: 0.9718 (PIL: 0.0342, Trans: 0.9376) | Src Acc: 100.00% | Tgt Acc: 89.07%
[2026-01-14 22:04:02] Epoch   60/1200 | Loss: 1.0244 (PIL: 0.0617, Trans: 0.9627) | Src Acc: 99.97% | Tgt Acc: 86.74%
[2026-01-14 22:04:16] Epoch   70/1200 | Loss: 1.1392 (PIL: 0.1231, Trans: 1.0161) | Src Acc: 100.00% | Tgt Acc: 79.49%
[2026-01-14 22:04:30] Epoch   80/1200 | Loss: 1.0829 (PIL: 0.1127, Trans: 0.9702) | Src Acc: 99.87% | Tgt Acc: 83.26%
[2026-01-14 22:04:44] Epoch   90/1200 | Loss: 1.1556 (PIL: 0.1426, Trans: 1.0130) | Src Acc: 100.00% | Tgt Acc: 79.82%
[2026-01-14 22:04:59] Epoch  100/1200 | Loss: 1.3779 (PIL: 0.1111, Trans: 1.2668) | Src Acc: 100.00% | Tgt Acc: 82.62%
[2026-01-14 22:05:12] Epoch  110/1200 | Loss: 1.3246 (PIL: 0.0612, Trans: 1.2634) | Src Acc: 100.00% | Tgt Acc: 77.61%
[2026-01-14 22:05:26] Epoch  120/1200 | Loss: 1.3664 (PIL: 0.0852, Trans: 1.2812) | Src Acc: 100.00% | Tgt Acc: 81.05%
[2026-01-14 22:05:40] Epoch  130/1200 | Loss: 1.3856 (PIL: 0.1031, Trans: 1.2825) | Src Acc: 100.00% | Tgt Acc: 82.06%
[2026-01-14 22:05:53] Epoch  140/1200 | Loss: 1.5314 (PIL: 0.1529, Trans: 1.3784) | Src Acc: 99.97% | Tgt Acc: 82.17%
[2026-01-14 22:06:07] Epoch  150/1200 | Loss: 1.4932 (PIL: 0.1302, Trans: 1.3630) | Src Acc: 100.00% | Tgt Acc: 81.82%
[2026-01-14 22:06:21] Epoch  160/1200 | Loss: 1.4934 (PIL: 0.1024, Trans: 1.3910) | Src Acc: 100.00% | Tgt Acc: 84.80%
[2026-01-14 22:06:34] Epoch  170/1200 | Loss: 1.4855 (PIL: 0.0848, Trans: 1.4007) | Src Acc: 99.99% | Tgt Acc: 84.00%
[2026-01-14 22:06:48] Epoch  180/1200 | Loss: 1.4649 (PIL: 0.0838, Trans: 1.3811) | Src Acc: 100.00% | Tgt Acc: 81.17%
[2026-01-14 22:07:01] Epoch  190/1200 | Loss: 1.4764 (PIL: 0.0841, Trans: 1.3922) | Src Acc: 100.00% | Tgt Acc: 83.85%
[2026-01-14 22:07:15] Epoch  200/1200 | Loss: 1.4365 (PIL: 0.0662, Trans: 1.3704) | Src Acc: 100.00% | Tgt Acc: 79.26%
[2026-01-14 22:07:29] Epoch  210/1200 | Loss: 1.4034 (PIL: 0.0292, Trans: 1.3741) | Src Acc: 100.00% | Tgt Acc: 80.14%
[2026-01-14 22:07:42] Epoch  220/1200 | Loss: 1.5562 (PIL: 0.1045, Trans: 1.4516) | Src Acc: 100.00% | Tgt Acc: 87.65%
[2026-01-14 22:07:57] Epoch  230/1200 | Loss: 1.5943 (PIL: 0.1142, Trans: 1.4801) | Src Acc: 100.00% | Tgt Acc: 80.61%
[2026-01-14 22:08:14] Epoch  240/1200 | Loss: 1.6204 (PIL: 0.1272, Trans: 1.4931) | Src Acc: 100.00% | Tgt Acc: 85.74%
[2026-01-14 22:08:29] Epoch  250/1200 | Loss: 1.6286 (PIL: 0.1174, Trans: 1.5112) | Src Acc: 100.00% | Tgt Acc: 75.75%
[2026-01-14 22:08:46] Epoch  260/1200 | Loss: 1.5047 (PIL: 0.0288, Trans: 1.4759) | Src Acc: 100.00% | Tgt Acc: 74.28%
[2026-01-14 22:09:01] Epoch  270/1200 | Loss: 1.6271 (PIL: 0.1226, Trans: 1.5045) | Src Acc: 99.96% | Tgt Acc: 79.14%
[2026-01-14 22:09:16] Epoch  280/1200 | Loss: 1.6363 (PIL: 0.1137, Trans: 1.5226) | Src Acc: 99.94% | Tgt Acc: 78.14%
[2026-01-14 22:09:31] Epoch  290/1200 | Loss: 1.5902 (PIL: 0.0718, Trans: 1.5184) | Src Acc: 100.00% | Tgt Acc: 77.55%
[2026-01-14 22:09:46] Epoch  300/1200 | Loss: 1.5936 (PIL: 0.0664, Trans: 1.5272) | Src Acc: 100.00% | Tgt Acc: 90.37%
[2026-01-14 22:10:01] Epoch  310/1200 | Loss: 1.7267 (PIL: 0.1489, Trans: 1.5778) | Src Acc: 100.00% | Tgt Acc: 82.23%
[2026-01-14 22:10:16] Epoch  320/1200 | Loss: 1.6146 (PIL: 0.0769, Trans: 1.5377) | Src Acc: 100.00% | Tgt Acc: 88.13%
[2026-01-14 22:10:30] Epoch  330/1200 | Loss: 1.6757 (PIL: 0.1075, Trans: 1.5682) | Src Acc: 100.00% | Tgt Acc: 82.82%
[2026-01-14 22:10:45] Epoch  340/1200 | Loss: 1.6927 (PIL: 0.1083, Trans: 1.5844) | Src Acc: 100.00% | Tgt Acc: 80.17%
[2026-01-14 22:11:00] Epoch  350/1200 | Loss: 1.6506 (PIL: 0.0794, Trans: 1.5713) | Src Acc: 100.00% | Tgt Acc: 81.17%
[2026-01-14 22:11:14] Epoch  360/1200 | Loss: 1.6723 (PIL: 0.1026, Trans: 1.5697) | Src Acc: 100.00% | Tgt Acc: 81.03%
[2026-01-14 22:11:28] Epoch  370/1200 | Loss: 1.7083 (PIL: 0.1164, Trans: 1.5919) | Src Acc: 100.00% | Tgt Acc: 81.23%
[2026-01-14 22:11:41] Epoch  380/1200 | Loss: 1.6712 (PIL: 0.0885, Trans: 1.5827) | Src Acc: 100.00% | Tgt Acc: 87.95%
[2026-01-14 22:11:55] Epoch  390/1200 | Loss: 1.6486 (PIL: 0.0739, Trans: 1.5747) | Src Acc: 100.00% | Tgt Acc: 85.27%
[2026-01-14 22:12:09] Epoch  400/1200 | Loss: 1.5960 (PIL: 0.0243, Trans: 1.5718) | Src Acc: 100.00% | Tgt Acc: 85.09%
[2026-01-14 22:12:23] Epoch  410/1200 | Loss: 1.6729 (PIL: 0.0831, Trans: 1.5898) | Src Acc: 100.00% | Tgt Acc: 78.93%
[2026-01-14 22:12:36] Epoch  420/1200 | Loss: 1.6100 (PIL: 0.0535, Trans: 1.5565) | Src Acc: 100.00% | Tgt Acc: 88.80%
[2026-01-14 22:12:50] Epoch  430/1200 | Loss: 1.7341 (PIL: 0.0836, Trans: 1.6505) | Src Acc: 100.00% | Tgt Acc: 82.06%
[2026-01-14 22:13:03] Epoch  440/1200 | Loss: 1.7559 (PIL: 0.1240, Trans: 1.6319) | Src Acc: 100.00% | Tgt Acc: 75.84%
[2026-01-14 22:13:17] Epoch  450/1200 | Loss: 1.7662 (PIL: 0.1427, Trans: 1.6235) | Src Acc: 100.00% | Tgt Acc: 73.98%
[2026-01-14 22:13:31] Epoch  460/1200 | Loss: 1.7319 (PIL: 0.1161, Trans: 1.6157) | Src Acc: 100.00% | Tgt Acc: 73.75%
[2026-01-14 22:13:45] Epoch  470/1200 | Loss: 1.7331 (PIL: 0.1096, Trans: 1.6235) | Src Acc: 100.00% | Tgt Acc: 77.20%
[2026-01-14 22:13:59] Epoch  480/1200 | Loss: 1.7259 (PIL: 0.1065, Trans: 1.6195) | Src Acc: 100.00% | Tgt Acc: 77.22%
[2026-01-14 22:14:15] Epoch  490/1200 | Loss: 1.7739 (PIL: 0.1219, Trans: 1.6520) | Src Acc: 100.00% | Tgt Acc: 76.49%
[2026-01-14 22:14:30] Epoch  500/1200 | Loss: 1.6909 (PIL: 0.0797, Trans: 1.6112) | Src Acc: 99.77% | Tgt Acc: 85.71%
[2026-01-14 22:14:45] Epoch  510/1200 | Loss: 1.7157 (PIL: 0.0950, Trans: 1.6207) | Src Acc: 100.00% | Tgt Acc: 88.74%
[2026-01-14 22:15:01] Epoch  520/1200 | Loss: 1.5963 (PIL: 0.0244, Trans: 1.5718) | Src Acc: 100.00% | Tgt Acc: 87.27%
[2026-01-14 22:15:16] Epoch  530/1200 | Loss: 1.6109 (PIL: 0.0157, Trans: 1.5953) | Src Acc: 100.00% | Tgt Acc: 91.51%
[2026-01-14 22:15:29] Epoch  540/1200 | Loss: 1.6236 (PIL: 0.0121, Trans: 1.6116) | Src Acc: 100.00% | Tgt Acc: 90.39%
[2026-01-14 22:15:43] Epoch  550/1200 | Loss: 1.6281 (PIL: 0.0203, Trans: 1.6078) | Src Acc: 100.00% | Tgt Acc: 80.17%
[2026-01-14 22:15:56] Epoch  560/1200 | Loss: 1.6240 (PIL: 0.0224, Trans: 1.6016) | Src Acc: 100.00% | Tgt Acc: 87.36%
[2026-01-14 22:16:10] Epoch  570/1200 | Loss: 1.6148 (PIL: 0.0085, Trans: 1.6063) | Src Acc: 100.00% | Tgt Acc: 82.29%
[2026-01-14 22:16:24] Epoch  580/1200 | Loss: 1.5862 (PIL: 0.0084, Trans: 1.5779) | Src Acc: 100.00% | Tgt Acc: 86.86%
[2026-01-14 22:16:41] Epoch  590/1200 | Loss: 1.6131 (PIL: 0.0119, Trans: 1.6012) | Src Acc: 100.00% | Tgt Acc: 82.14%
[2026-01-14 22:16:57] Epoch  600/1200 | Loss: 1.6111 (PIL: 0.0292, Trans: 1.5819) | Src Acc: 100.00% | Tgt Acc: 84.15%
[2026-01-14 22:17:13] Epoch  610/1200 | Loss: 1.6652 (PIL: 0.0489, Trans: 1.6162) | Src Acc: 99.96% | Tgt Acc: 87.27%
[2026-01-14 22:17:29] Epoch  620/1200 | Loss: 1.6533 (PIL: 0.0381, Trans: 1.6152) | Src Acc: 100.00% | Tgt Acc: 85.09%
[2026-01-14 22:17:45] Epoch  630/1200 | Loss: 1.6723 (PIL: 0.0501, Trans: 1.6222) | Src Acc: 99.99% | Tgt Acc: 89.28%
[2026-01-14 22:18:02] Epoch  640/1200 | Loss: 1.6757 (PIL: 0.0486, Trans: 1.6272) | Src Acc: 100.00% | Tgt Acc: 85.65%
[2026-01-14 22:18:16] Epoch  650/1200 | Loss: 1.6040 (PIL: 0.0118, Trans: 1.5922) | Src Acc: 100.00% | Tgt Acc: 87.89%
[2026-01-14 22:18:31] Epoch  660/1200 | Loss: 1.7048 (PIL: 0.0360, Trans: 1.6688) | Src Acc: 100.00% | Tgt Acc: 82.56%
[2026-01-14 22:18:45] Epoch  670/1200 | Loss: 1.6656 (PIL: 0.0286, Trans: 1.6371) | Src Acc: 100.00% | Tgt Acc: 81.41%
[2026-01-14 22:18:59] Epoch  680/1200 | Loss: 1.7173 (PIL: 0.0391, Trans: 1.6782) | Src Acc: 100.00% | Tgt Acc: 83.85%
[2026-01-14 22:19:12] Epoch  690/1200 | Loss: 1.6848 (PIL: 0.0393, Trans: 1.6455) | Src Acc: 100.00% | Tgt Acc: 82.09%
[2026-01-14 22:19:26] Epoch  700/1200 | Loss: 1.7084 (PIL: 0.0391, Trans: 1.6693) | Src Acc: 100.00% | Tgt Acc: 86.56%
[2026-01-14 22:19:39] Epoch  710/1200 | Loss: 1.7286 (PIL: 0.0465, Trans: 1.6821) | Src Acc: 100.00% | Tgt Acc: 81.14%
[2026-01-14 22:19:53] Epoch  720/1200 | Loss: 1.8015 (PIL: 0.1001, Trans: 1.7014) | Src Acc: 100.00% | Tgt Acc: 82.73%
[2026-01-14 22:20:08] Epoch  730/1200 | Loss: 1.8188 (PIL: 0.1084, Trans: 1.7104) | Src Acc: 100.00% | Tgt Acc: 81.64%
[2026-01-14 22:20:23] Epoch  740/1200 | Loss: 1.7169 (PIL: 0.0667, Trans: 1.6502) | Src Acc: 100.00% | Tgt Acc: 81.03%
[2026-01-14 22:20:41] Epoch  750/1200 | Loss: 1.6379 (PIL: 0.0193, Trans: 1.6186) | Src Acc: 100.00% | Tgt Acc: 75.40%
[2026-01-14 22:20:58] Epoch  760/1200 | Loss: 1.6610 (PIL: 0.0290, Trans: 1.6320) | Src Acc: 100.00% | Tgt Acc: 77.11%
[2026-01-14 22:21:12] Epoch  770/1200 | Loss: 1.6743 (PIL: 0.0181, Trans: 1.6562) | Src Acc: 100.00% | Tgt Acc: 80.38%
[2026-01-14 22:21:27] Epoch  780/1200 | Loss: 1.6615 (PIL: 0.0212, Trans: 1.6402) | Src Acc: 100.00% | Tgt Acc: 82.20%
[2026-01-14 22:21:42] Epoch  790/1200 | Loss: 1.6512 (PIL: 0.0150, Trans: 1.6361) | Src Acc: 100.00% | Tgt Acc: 81.53%
[2026-01-14 22:21:57] Epoch  800/1200 | Loss: 1.7328 (PIL: 0.0463, Trans: 1.6865) | Src Acc: 100.00% | Tgt Acc: 81.20%
[2026-01-14 22:22:13] Epoch  810/1200 | Loss: 1.6493 (PIL: 0.0119, Trans: 1.6374) | Src Acc: 100.00% | Tgt Acc: 80.91%
[2026-01-14 22:22:28] Epoch  820/1200 | Loss: 1.6724 (PIL: 0.0171, Trans: 1.6553) | Src Acc: 100.00% | Tgt Acc: 83.77%
[2026-01-14 22:22:42] Epoch  830/1200 | Loss: 1.6443 (PIL: 0.0146, Trans: 1.6297) | Src Acc: 100.00% | Tgt Acc: 85.89%
[2026-01-14 22:22:56] Epoch  840/1200 | Loss: 1.6298 (PIL: 0.0156, Trans: 1.6141) | Src Acc: 100.00% | Tgt Acc: 85.30%
[2026-01-14 22:23:10] Epoch  850/1200 | Loss: 1.6074 (PIL: 0.0068, Trans: 1.6006) | Src Acc: 100.00% | Tgt Acc: 80.97%
[2026-01-14 22:23:24] Epoch  860/1200 | Loss: 1.6620 (PIL: 0.0107, Trans: 1.6512) | Src Acc: 100.00% | Tgt Acc: 81.44%
[2026-01-14 22:23:38] Epoch  870/1200 | Loss: 1.6463 (PIL: 0.0096, Trans: 1.6367) | Src Acc: 100.00% | Tgt Acc: 81.41%
[2026-01-14 22:23:53] Epoch  880/1200 | Loss: 1.6339 (PIL: 0.0112, Trans: 1.6227) | Src Acc: 100.00% | Tgt Acc: 79.82%
[2026-01-14 22:24:08] Epoch  890/1200 | Loss: 1.6180 (PIL: 0.0075, Trans: 1.6105) | Src Acc: 100.00% | Tgt Acc: 80.38%
[2026-01-14 22:24:23] Epoch  900/1200 | Loss: 1.6238 (PIL: 0.0116, Trans: 1.6123) | Src Acc: 100.00% | Tgt Acc: 80.58%
[2026-01-14 22:24:40] Epoch  910/1200 | Loss: 1.6451 (PIL: 0.0231, Trans: 1.6220) | Src Acc: 100.00% | Tgt Acc: 78.40%
[2026-01-14 22:24:54] Epoch  920/1200 | Loss: 1.6395 (PIL: 0.0210, Trans: 1.6186) | Src Acc: 100.00% | Tgt Acc: 81.67%
[2026-01-14 22:25:07] Epoch  930/1200 | Loss: 1.6583 (PIL: 0.0356, Trans: 1.6227) | Src Acc: 100.00% | Tgt Acc: 76.87%
[2026-01-14 22:25:21] Epoch  940/1200 | Loss: 1.6921 (PIL: 0.0404, Trans: 1.6517) | Src Acc: 100.00% | Tgt Acc: 76.49%
